track_id,track_name,Album Name,track_artist,Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,playlist_genre,Record Label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,playlist_subgenre,playlist_name,gemini_review,small_text,text
spotify:track:5EpR6BqAnwR9PPl6sIrzGy,Who's Got Your Love,Who's Got Your Love,Cheat Codes;Daniel Blume,2019-03-15,157000,40,False,,2023-05-15T03:11:22Z,,300 Entertainment,0.704,0.888,11,-2.872,1,0.0541,0.00553,0.0011,0.079,0.531,125.027,4,,,"This euphoric dance-pop track pulsates with high energy, driven by vibrant synthesizers, a driving beat, and a prominent electronic bassline. Featuring a clean, catchy male vocal, it's ideal for a 'Summer Festival Anthems' playlist.",,Who's Got Your Love by Cheat Codes;Daniel Blume. .
spotify:track:3QzbEvmnuZIONNv82PylZb,Our Own House,Our Own House,MisterWives,2015-02-24,232186,51,False,,2023-04-30T21:15:26Z,,Photo Finish / Republic Records,0.559,0.76,8,-4.682,1,0.0575,0.00228,0.000481,0.052,0.433,125.773,4,,,,,Our Own House by MisterWives. .
spotify:track:62ZXL1CWLJDiDWUZUhfLfU,Dopamine,Dopamine,BØRNS,2015-10-16,224373,57,False,,2023-04-19T21:44:17Z,,UMGRI Interscope,0.551,0.813,5,-4.25,1,0.0621,0.0155,5.82e-06,0.105,0.568,97.557,4,,,,,Dopamine by BØRNS. .
spotify:track:0vBpyfpW2lARGh3AZFtWRi,Heads Will Roll - A-Trak Remix Radio Edit,Heads Will Roll,Yeah Yeah Yeahs;A-Trak,2009,203920,65,False,,2023-04-08T22:40:45Z,disco house,Interscope,0.68,0.805,8,-3.232,0,0.0801,0.0134,0.0558,0.237,0.865,132.005,4,,,,,Heads Will Roll - A-Trak Remix Radio Edit by Yeah Yeah Yeahs;A-Trak. disco house .
spotify:track:4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,All Of The Girls You Loved Before,Taylor Swift,2019-08-23,221407,71,False,,2023-03-17T22:42:27Z,,Taylor Swift,0.729,0.467,2,-9.682,1,0.0419,0.71,4.53e-05,0.129,0.401,96.042,3,,,,,All Of The Girls You Loved Before by Taylor Swift. .
spotify:track:7bSlafYF33JHLoB9NtsL9V,Look At Us Now (Honeycomb),AURORA,Daisy Jones & The Six,2023-03-02,332386,62,False,,2023-03-12T04:19:40Z,,Atlantic Records,0.323,0.761,7,-6.143,1,0.0479,0.00942,0.000586,0.0827,0.466,141.282,4,,,,,Look At Us Now (Honeycomb) by Daisy Jones & The Six. .
spotify:track:5FGDtm3MXJe8LikBkOJnOQ,I know it won't work,Good Riddance,Gracie Abrams,2023-02-24,245629,0,False,,2023-03-06T03:31:11Z,,"Gracie Abrams, under exclusive license to Interscope Records",0.654,0.584,5,-8.95,0,0.0557,0.536,3.37e-05,0.136,0.468,119.896,4,,,,,I know it won't work by Gracie Abrams. .
spotify:track:6BKpJ2pDPixM3Nwqhr9999,Sold out of Love,Sold out of Love,The Nude Party,2023-02-23,259937,0,False,,2023-03-06T03:29:11Z,,New West Records,0.439,0.788,6,-4.36,0,0.0473,0.0693,0.154,0.338,0.585,144.637,4,,,,,Sold out of Love by The Nude Party. .
spotify:track:2XMAWynSTIst5KmLSv0Npf,AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,2022-07-29,198897,65,True,,2023-02-20T04:29:57Z,,Parkwood Entertainment/Columbia,0.789,0.614,1,-6.491,1,0.0579,0.00348,0.00152,0.283,0.108,126.035,4,,,,,AMERICA HAS A PROBLEM by Beyoncé. .
spotify:track:2yfu1w0yFYHAHnr4p5JS7V,Vowels (and the Importance of Being Me),Vowels (and the Importance of Being Me),HUNNY,2016-04-08,184435,51,False,,2023-02-11T19:57:31Z,indie pop,Epitaph,0.484,0.875,4,-5.237,1,0.0541,0.00154,9.64e-05,0.169,0.724,150.021,4,,,,,Vowels (and the Importance of Being Me) by HUNNY. indie pop .
spotify:track:0SBariQWfKjoslW2XSIFOm,Seventeen,Sweet FA,Peach Pit,2018-06-27,216426,50,False,,2023-02-11T19:57:31Z,,Columbia,0.559,0.89,11,-5.188,1,0.0387,0.00837,0.00759,0.103,0.809,91.509,4,,,"'Seventeen' offers a mellow, wistful indie pop experience with a laid-back energy, built on clean, reverb-laden electric guitars, smooth bass, and light drums. The relaxed, slightly melancholic male vocal style suits a 'Lazy Afternoons' or 'Sun-Drenched Indie' playlist perfectly.",,Seventeen by Peach Pit. .
spotify:track:6TGapnqEUkkSBanKyn5qYy,OutRight,Phantom Pop,Wild Party,2014-10-07,162453,47,False,,2023-02-11T19:57:28Z,,Fearless Records,0.546,0.823,2,-4.979,1,0.0608,0.000791,0.0,0.0502,0.569,147.951,4,,,,,OutRight by Wild Party. .
spotify:track:5q6Ue2SuMhMBxFPDP2VWXm,Only Friend,Nothing Happens,Wallows,2019-03-22,181600,56,False,,2023-01-02T16:28:41Z,indie,Atlantic Records,0.295,0.835,4,-5.184,1,0.0413,1.51e-05,0.913,0.342,0.0835,153.914,4,,,,,Only Friend by Wallows. indie .
spotify:track:65r94rVdiMwqXyQFEr3tqT,Resonance,Odyssey,Home,2014-07-01,212881,2,False,,2022-12-19T14:19:58Z,"vaporwave,synthwave,chillwave",Home,0.566,0.74,8,-8.614,1,0.063,0.0352,0.849,0.221,0.419,170.098,5,,,,,"Resonance by Home. vaporwave,synthwave,chillwave ."
spotify:track:3jBMHD19RZdAqG9iFQh7xc,I Know Places,1989,Taylor Swift,2014-10-27,195706,43,False,,2022-12-15T15:02:36Z,,Taylor Swift,0.596,0.763,0,-4.99,1,0.0661,0.231,0.0,0.2,0.507,159.958,4,,,,,I Know Places by Taylor Swift. .
spotify:track:6Szgu8v7CAapag3XuuJX0b,Too Well,Everything To Everyone,Reneé Rapp,2022-11-11,156631,66,True,,2022-12-02T00:34:20Z,,Interscope Records,0.688,0.602,10,-4.71,1,0.045,0.117,0.0,0.115,0.343,121.023,4,,,,,Too Well by Reneé Rapp. .
spotify:track:0JzG1wJuB4v9UPkSE7LMXi,Hotel,Hotel,Montell Fish,2022-09-16,197333,65,False,,2022-11-21T18:52:31Z,,"Lord’s Child, LLC",0.228,0.427,0,-8.739,0,0.0363,0.752,0.0167,0.592,0.192,180.345,4,,,,,Hotel by Montell Fish. .
spotify:track:1vcAHEXL5Cl9TUk0ESvWnN,SHC,Sacred Hearts Club,Foster The People,2017-07-21,248106,49,False,,2022-11-21T18:52:23Z,,Columbia,0.5,0.859,6,-4.133,0,0.0506,0.00126,0.00279,0.329,0.269,121.989,4,,,,,SHC by Foster The People. .
spotify:track:5CxFl4XSOMAClE8sL1zFv9,Retro [ROUGH],Kauai,Childish Gambino,2014-10-03,155914,0,False,,2022-11-08T03:39:13Z,,Glassnote Entertainment Group LLC,0.877,0.61,1,-6.722,1,0.0468,0.268,0.00282,0.114,0.338,109.963,4,,,,,Retro [ROUGH] by Childish Gambino. .
spotify:track:2Q7PDjPz7h559wBF97lO07,High And Low,Two Vines,Empire Of The Sun,2016-10-28,224840,10,False,,2022-10-31T01:08:01Z,,EMI Recorded Music Australia Pty Ltd,0.512,0.768,1,-4.673,1,0.045,0.0213,3.2e-06,0.0918,0.322,126.907,4,,,,,High And Low by Empire Of The Sun. .
spotify:track:7KokYm8cMIXCsGVmUvKtqf,Karma,Midnights,Taylor Swift,2022-10-21,204852,75,True,,2022-10-21T13:21:06Z,,Taylor Swift,0.64,0.619,8,-7.108,1,0.065,0.062,0.0,0.475,0.121,90.008,4,,,,,Karma by Taylor Swift. .
spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,Midnights,Taylor Swift,2022-10-21,202395,72,True,,2022-10-21T13:17:42Z,,Taylor Swift,0.735,0.449,7,-10.56,0,0.0883,0.23,0.00126,0.132,0.0955,97.05,4,,,,,Lavender Haze by Taylor Swift. .
spotify:track:3lG6OtGDsYAOALxEmubQQm,Happiness is a butterfly,Norman Fucking Rockwell!,Lana Del Rey,2019-08-30,272485,74,False,,2022-10-11T03:22:51Z,,Polydor Records,0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,4,,,,,Happiness is a butterfly by Lana Del Rey. .
spotify:track:5MG69A9XyXDbBbeOxdR3Tl,don't miss me,don’t miss me,Claire Rosinkranz,2021-11-22,123949,63,True,,2022-08-08T01:45:11Z,,Republic Records,0.796,0.727,1,-4.726,1,0.04,0.793,2.49e-05,0.0858,0.818,104.98,4,,,,,don't miss me by Claire Rosinkranz. .
spotify:track:3dvXRk7TZ929m21p49RR5P,Mariella,Texas Moon,Khruangbin;Leon Bridges,2022-02-18,310553,71,False,,2022-08-06T11:39:58Z,"neo-psychedelic,retro soul",Dead Oceans,0.593,0.576,2,-10.331,1,0.032,0.526,0.718,0.0827,0.559,109.935,4,,,,,"Mariella by Khruangbin;Leon Bridges. neo-psychedelic,retro soul ."
spotify:track:3cF2uv9ljbCiFHEGL23aNo,Pretty Boy,Chip Chrome & The Mono-Tones (Deluxe),The Neighbourhood,2020-12-11,234093,47,False,,2022-08-04T14:31:05Z,,Columbia,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,4,,,,,Pretty Boy by The Neighbourhood. .
spotify:track:3iWOZkQNDekZQqkiJqqeGy,Say It Right - Sped Up Remix,Say It Right (Sped Up Remix),Nelly Furtado;Speed Radio,2022-03-25,194160,56,False,,2022-08-01T15:02:33Z,,Mosley / Geffen,0.849,0.941,8,-6.448,1,0.223,0.0269,0.00717,0.0596,0.765,134.479,4,,,,,Say It Right - Sped Up Remix by Nelly Furtado;Speed Radio. .
spotify:track:3zx6dcYuKX7sYrI1TaDf4y,Sister,Solutions,K.Flay,2019-07-12,205066,37,False,,2022-08-01T14:49:52Z,,Night Street/Interscope Records,0.715,0.548,11,-6.355,1,0.0535,0.00386,0.00574,0.0752,0.781,99.992,4,,,,,Sister by K.Flay. .
spotify:track:32FhTAAjKZaBein150o3Px,because i liked a boy,emails i can't send,Sabrina Carpenter,2022-07-15,196458,79,True,,2022-07-29T19:44:30Z,pop,Island Records,0.386,0.592,11,-7.299,1,0.374,0.363,0.0,0.117,0.161,146.879,4,,,,,because i liked a boy by Sabrina Carpenter. pop .
spotify:track:0N9C80kcgL0xXGduKnYKWi,Love Lost,"I Love Life, Thank You",Mac Miller;The Temper Trap,2022-07-22,162875,4,True,,2022-07-24T02:16:49Z,,Rostrum Records,0.735,0.812,2,-4.417,1,0.151,0.528,0.0,0.186,0.584,109.835,4,,,,,Love Lost by Mac Miller;The Temper Trap. .
spotify:track:2KnuaZYoGzDoHiBTNYOTXG,Billie Bossa Nova,Happier Than Ever,Billie Eilish,2021-07-30,196730,78,False,,2022-07-13T01:28:37Z,,Darkroom/Interscope Records,0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,4,,,,,Billie Bossa Nova by Billie Eilish. .
spotify:track:0Jgbauc8Nv2OOjR5ERW28B,Just Like a Movie,Trust Fall / Just Like A Movie,Wallows,2019-09-06,247613,51,False,,2022-07-09T17:09:42Z,indie,Atlantic Records,0.449,0.825,11,-5.177,1,0.037,0.00121,0.0,0.208,0.223,135.934,4,,,,,Just Like a Movie by Wallows. indie .
spotify:track:1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU",IGOR,"Tyler, The Creator",2019-05-17,375386,75,True,,2022-06-22T14:18:10Z,,Columbia,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,4,,,,,"GONE, GONE / THANK YOU by Tyler, The Creator. ."
spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,Daylight,Lover,Taylor Swift,2019-08-23,293453,81,False,,2022-06-19T03:15:25Z,,Taylor Swift,0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,4,,,,,Daylight by Taylor Swift. .
spotify:track:5hQSXkFgbxjZo9uCwd11so,False God,Lover,Taylor Swift,2019-08-23,200306,76,False,,2022-06-19T03:10:14Z,,Taylor Swift,0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,4,,,,,False God by Taylor Swift. .
spotify:track:7IL8PSVwLOJxqYne6azxQv,Pretty Boy,Chip Chrome & The Mono-Tones,The Neighbourhood,2020-09-25,234093,78,False,,2022-06-12T13:25:21Z,,Columbia,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,4,,,,,Pretty Boy by The Neighbourhood. .
spotify:track:0otmDG441slQ7QYZUPgBcM,Together (feat. Gwen Stefani),Motion,Calvin Harris;Gwen Stefani,2014-10-31,218440,43,False,,2022-06-12T13:21:39Z,edm,Columbia,0.731,0.869,11,-2.634,0,0.0409,0.145,0.000185,0.116,0.789,127.971,4,,,,,Together (feat. Gwen Stefani) by Calvin Harris;Gwen Stefani. edm .
spotify:track:754kgU5rWscRTfvlsuEwFp,Kiss Me,Sixpence None The Richer,Sixpence None The Richer,1997-11-22,208680,85,False,,2022-06-12T13:14:59Z,,Curb | Word,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,4,,,,,Kiss Me by Sixpence None The Richer. .
spotify:track:3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,By the Way (Deluxe Edition),Red Hot Chili Peppers,2002-07-09,269000,87,False,,2022-06-12T13:13:34Z,"funk rock,alternative rock,rock",Warner Records,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,4,,,,,"Can't Stop by Red Hot Chili Peppers. funk rock,alternative rock,rock ."
spotify:track:4HRa9ZWcmZ8JD7UySPu0wT,Don't Stop (Color on the Walls),Torches,Foster The People,2011-05-23,174920,60,False,,2022-06-12T13:12:54Z,,Columbia,0.611,0.948,1,-3.751,0,0.0753,0.00183,0.0995,0.0969,0.79,133.004,4,,,,,Don't Stop (Color on the Walls) by Foster The People. .
spotify:track:0crw01bqnefvDUDjsuKraD,After Last Night (with Thundercat & Bootsy Collins),An Evening With Silk Sonic,Bruno Mars;Anderson .Paak;Silk Sonic;Thundercat;Bootsy Collins,2021-11-12,249444,0,False,,2022-06-04T15:58:45Z,funk,Aftermath Entertainment/Atlantic,0.651,0.703,0,-8.958,0,0.0816,0.0297,0.0,0.0608,0.647,140.051,4,,,,,After Last Night (with Thundercat & Bootsy Collins) by Bruno Mars;Anderson .Paak;Silk Sonic;Thundercat;Bootsy Collins. funk .
spotify:track:2S2od3hT7ceytw7d1pTRuE,Again (feat. XXXTENTACION),Again (feat. XXXTENTACION),Noah Cyrus;XXXTENTACION,2017-09-22,193961,84,False,,2022-06-04T15:57:51Z,emo rap,"Records Label, LLC",0.664,0.738,9,-4.095,0,0.0338,0.188,5.75e-05,0.135,0.203,119.973,4,,,,,Again (feat. XXXTENTACION) by Noah Cyrus;XXXTENTACION. emo rap .
spotify:track:6eN9yBWv9zFVZFXGsPrMxj,Dog Days Are Over,Lungs,Florence + The Machine,2009-01-01,252853,43,False,,2022-06-04T15:56:39Z,baroque pop,Universal-Island Records Ltd.,0.5,0.811,7,-5.287,1,0.096,0.0443,0.00508,0.12,0.228,150.023,4,,,,,Dog Days Are Over by Florence + The Machine. baroque pop .
spotify:track:42nkVBjWYVhiijbof5zySm,Indian Summer,Indian Summer,Jai Wolf,2015-06-09,248470,1,False,,2022-06-04T15:53:14Z,,Foreign Family Collective,0.507,0.824,6,-2.501,1,0.0526,0.0246,0.0451,0.0848,0.0394,84.992,4,,,,,Indian Summer by Jai Wolf. .
spotify:track:2g44zpWweSyrgCQJzaagso,New Flesh - Live,Live at Kilby Court,Current Joys,2020-03-19,171619,0,False,,2022-05-16T22:20:46Z,lo-fi indie,Current Joys,0.331,0.877,9,-5.81,1,0.0615,5.97e-06,0.00335,0.898,0.561,184.525,4,,,,,New Flesh - Live by Current Joys. lo-fi indie .
spotify:track:2NAZcL9tLUkdMMb5v3xFVG,Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,Blasé (feat. Future & Rae Sremmurd) [Remixes],Ty Dolla $ign;Future;Rae Sremmurd;Louis The Child,2015-11-13,228750,55,True,,2022-02-26T16:51:10Z,"trap soul,rap",Atlantic Records,0.615,0.523,7,-4.246,0,0.267,0.505,4.29e-06,0.11,0.693,127.932,4,,,,,"Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix by Ty Dolla $ign;Future;Rae Sremmurd;Louis The Child. trap soul,rap ."
spotify:track:0dHaY2r27r2hL5Zk4cRg92,Dang! (feat. Anderson .Paak),The Divine Feminine,Mac Miller;Anderson .Paak,2016-09-16,305400,36,False,,2022-02-26T03:57:41Z,,Warner Records,0.833,0.664,5,-6.909,0,0.224,0.00904,0.000358,0.0854,0.554,107.034,4,,,,,Dang! (feat. Anderson .Paak) by Mac Miller;Anderson .Paak. .
spotify:track:7yNf9YjeO5JXUE3JEBgnYc,Babydoll,"Don't Forget About Me, Demos",Dominic Fike,2018-10-16,97960,82,False,,2022-02-26T03:57:07Z,,Columbia,0.762,0.604,7,-5.296,0,0.11,0.114,0.0,0.0271,0.847,168.007,4,,,,,Babydoll by Dominic Fike. .
spotify:track:1xLs8Mu1QEVbGCpyHQ2r2U,Why,What Could Possibly Go Wrong,Dominic Fike,2020-07-31,139906,69,True,,2022-02-26T03:57:03Z,,Columbia,0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,4,,,,,Why by Dominic Fike. .
spotify:track:1elc9KsYO1AlkrjutpCUbn,As Long As I Have You,Liv and Maddie (Music from the TV Series),Cast - Liv and Maddie,2015-01-01,226480,49,False,,2022-02-26T03:55:23Z,,Walt Disney Records,0.573,0.912,3,-3.261,1,0.0353,0.000319,0.0,0.0661,0.245,113.959,4,,,,,As Long As I Have You by Cast - Liv and Maddie. .
spotify:track:0pDeiddexP7L7a3q8FwBqO,Learn To Live,Mint,Alice Merton,2019-01-18,236133,0,False,,2022-02-26T03:44:34Z,,Mom+Pop,0.673,0.698,10,-4.492,0,0.0378,0.0832,1.17e-05,0.0912,0.741,136.984,4,,,,,Learn To Live by Alice Merton. .
spotify:track:4KrwobI2xa03a24kPDQIvh,Headphones,Headphones,Maude Latour,2022-02-18,167722,24,False,,2022-02-19T15:26:08Z,indie pop,Warner Records,0.665,0.652,2,-6.242,1,0.0727,0.029,0.0295,0.127,0.809,155.999,4,,,,,Headphones by Maude Latour. indie pop .
spotify:track:1xdEmlGd3G6BTQ3vUl9LFz,LLMM,LLMM,iswiminsoup,2021-11-25,165256,0,True,,2022-01-07T18:58:35Z,,illegalrecords,0.798,0.484,2,-12.957,1,0.0846,0.562,2.38e-06,0.151,0.629,110.004,4,,,,,LLMM by iswiminsoup. .
spotify:track:5M4yti0QxgqJieUYaEXcpw,Eventually,Currents,Tame Impala,2015-07-17,318591,79,False,,2022-01-07T00:11:54Z,"neo-psychedelic,indie",Universal Music Australia Pty. Ltd.,0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,4,,,,,"Eventually by Tame Impala. neo-psychedelic,indie ."
spotify:track:49shtsiVxakpVGxSltpgjX,It's Only Right,Spring EP,Wallows,2018-04-06,274520,51,False,,2021-11-28T00:38:52Z,indie,Atlantic Records,0.447,0.663,11,-7.399,0,0.033,0.00222,0.00275,0.127,0.456,153.87,4,,,,,It's Only Right by Wallows. indie .
spotify:track:2j3GxEsbNYNeEzz86wDY4J,Love Is A Game,30,Adele,2021-11-19,403044,63,False,,2021-11-27T22:35:35Z,soft pop,Columbia,0.269,0.591,10,-5.79,0,0.0416,0.453,0.000695,0.0702,0.228,183.793,4,,,,,Love Is A Game by Adele. soft pop .
spotify:track:13CVSGLSFl4UxpDVR6u3dq,Strangers By Nature,30,Adele,2021-11-19,182163,60,False,,2021-11-27T22:35:31Z,soft pop,Columbia,0.387,0.253,5,-8.901,1,0.0336,0.798,0.000159,0.0848,0.134,68.004,5,,,,,Strangers By Nature by Adele. soft pop .
spotify:track:2DuPBbS5mIldXnh7Wum8Cy,My Little Love,30,Adele,2021-11-19,389107,64,False,,2021-11-27T22:35:29Z,soft pop,Columbia,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,4,,,,,My Little Love by Adele. soft pop .
spotify:track:35IcAVSMsU9qzHfpPbvC8A,Feels Like,This Is What It Feels Like,Gracie Abrams,2021-11-12,152317,73,False,,2021-11-12T20:12:32Z,,"Gracie Abrams, under exclusive license to Interscope Records",0.617,0.483,11,-7.359,1,0.0458,0.702,0.000216,0.121,0.176,144.99,4,,,,,Feels Like by Gracie Abrams. .
spotify:track:4WnmTHCNN45jvQCrlbEWs0,Skate,An Evening With Silk Sonic,Bruno Mars;Anderson .Paak;Silk Sonic,2021-11-12,203122,0,False,,2021-11-12T19:49:16Z,,Aftermath Entertainment/Atlantic,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,,,,,Skate by Bruno Mars;Anderson .Paak;Silk Sonic. .
spotify:track:3NRql0A1Ef4RCvT473iqgD,Hell N Back,Hell N Back,Bakar,2019-08-15,213573,72,True,,2021-10-10T02:57:21Z,,Black Butter,0.633,0.684,10,-4.314,0,0.591,0.314,8.95e-05,0.112,0.725,209.688,4,,,,,Hell N Back by Bakar. .
spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,31 Minutes to Takeoff,Mike Posner,2010-08-09,196813,67,False,,2021-09-30T21:17:31Z,,J Records,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,4,,,,,Please Don't Go by Mike Posner. .
spotify:track:5fQBa4wkmq28xpSLOQ202K,Normal Girl,Ctrl,SZA,2017-06-09,253590,75,True,,2021-09-25T17:10:15Z,r&b,Top Dawg Entertainment/RCA Records,0.624,0.532,0,-7.146,1,0.124,0.269,5.17e-05,0.158,0.362,76.453,4,,,,,Normal Girl by SZA. r&b .
spotify:track:4ivBdCI1s9f6yDWFUvBtZo,Tennis Court,Pure Heroine (Extended),Lorde,2013-01-01,198907,0,True,,2021-09-15T20:12:38Z,,Universal Music New Zealand Limited,0.758,0.546,0,-8.597,1,0.0635,0.0156,0.000194,0.237,0.404,90.019,4,,,,,Tennis Court by Lorde. .
spotify:track:7kEN6uPEaCTATwQKagVcVE,Liability (Reprise),Melodrama,Lorde,2017-11-10,136019,0,True,,2021-08-31T18:30:28Z,,Universal Music New Zealand Limited,0.552,0.277,0,-12.09,1,0.0635,0.904,0.0,0.107,0.26,77.759,4,,,,,Liability (Reprise) by Lorde. .
spotify:track:6IIcLzR05sN1gk4ngzz7Kk,Supercut,Melodrama,Lorde,2017-11-10,277506,0,False,,2021-08-31T18:30:27Z,,Universal Music New Zealand Limited,0.562,0.437,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,4,,,,,Supercut by Lorde. .
spotify:track:0dtMnnWhm2AXVxjJy5hUPe,Sober II (Melodrama),Melodrama,Lorde,2017-11-10,178639,0,True,,2021-08-31T18:30:26Z,,Universal Music New Zealand Limited,0.524,0.312,8,-11.627,0,0.0444,0.166,4.79e-06,0.073,0.101,112.948,4,,,,,Sober II (Melodrama) by Lorde. .
spotify:track:3VDX4CCJWbRXBKuW5IY5R9,Hard Feelings/Loveless,Melodrama,Lorde,2017-11-10,367391,0,True,,2021-08-31T18:30:25Z,,Universal Music New Zealand Limited,0.487,0.445,1,-10.959,0,0.113,0.0328,0.0104,0.0778,0.18,97.031,4,,,,,Hard Feelings/Loveless by Lorde. .
spotify:track:0zL76omZWytdTtyXKVfuDw,Homemade Dynamite,Melodrama,Lorde,2017-11-10,189796,0,True,,2021-08-31T18:30:24Z,,Universal Music New Zealand Limited,0.771,0.431,10,-5.423,1,0.0577,0.287,2.75e-06,0.0934,0.268,107.047,4,,,,,Homemade Dynamite by Lorde. .
spotify:track:3I4QOvltiKcMu3xmnQjEct,Green Light,Melodrama,Lorde,2017-11-10,234652,0,False,,2021-08-31T18:30:23Z,,Universal Music New Zealand Limited,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,4,,,,,Green Light by Lorde. .
spotify:track:7otV7kSzDMo11qLlw8pAtr,Swingin Party,Pure Heroine (Extended),Lorde,2013-01-01,222362,0,False,,2021-08-31T18:30:07Z,,Universal Music New Zealand Limited,0.337,0.245,10,-13.442,1,0.0384,0.92,2.56e-05,0.119,0.107,107.472,4,,,,,Swingin Party by Lorde. .
spotify:track:2yrJ1jWo3HLksJFUqUsZE4,The Love Club,Pure Heroine (Extended),Lorde,2013-01-01,201433,0,False,,2021-08-31T18:30:06Z,,Universal Music New Zealand Limited,0.794,0.493,5,-7.257,1,0.0563,0.212,0.0133,0.13,0.626,92.026,4,,,,,The Love Club by Lorde. .
spotify:track:45UvXCltvMpEPNLGzG0NYk,Biting Down,Pure Heroine (Extended),Lorde,2013-01-01,213665,0,False,,2021-08-31T18:30:06Z,,Universal Music New Zealand Limited,0.834,0.375,1,-10.91,0,0.0588,0.749,0.0201,0.107,0.334,116.024,4,,,,,Biting Down by Lorde. .
spotify:track:15jRg8Ejs7X3JEHw38TSN3,Team,Pure Heroine (Extended),Lorde,2013-01-01,193058,0,False,,2021-08-31T18:30:04Z,,Universal Music New Zealand Limited,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,4,,,,,Team by Lorde. .
spotify:track:0SK9wxN40P6jlcMfTSAe0V,Glory And Gore,Pure Heroine (Extended),Lorde,2013-01-01,210737,0,False,,2021-08-31T18:30:00Z,,Universal Music New Zealand Limited,0.689,0.377,1,-8.761,1,0.0397,0.285,0.0,0.268,0.294,143.946,4,,,,,Glory And Gore by Lorde. .
spotify:track:2xql0pid3EUwW38AsywxhV,Reflections,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,2018-11-02,244013,84,False,,2021-08-17T13:18:06Z,,Columbia,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,4,,,,,Reflections by The Neighbourhood. .
spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Planet Her,Doja Cat,2021-06-25,210560,79,True,,2021-08-04T03:27:20Z,,Kemosabe Records/RCA Records,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,4,,,,,Need to Know by Doja Cat. .
spotify:track:6vscP7Fweq7fwosyliwjRq,I Love It When You Cry (Moxoki) - Radio Edit,Neon Future II,Steve Aoki;Moxie Raia,2015-05-11,191652,45,False,,2021-08-01T02:52:35Z,"electro house,edm","Ultra Records, LLC",0.639,0.795,9,-3.535,1,0.0416,0.0246,0.000324,0.509,0.454,128.013,4,,,,,"I Love It When You Cry (Moxoki) - Radio Edit by Steve Aoki;Moxie Raia. electro house,edm ."
spotify:track:4dTVgHZFPlaq9nPbLVVLSG,Closer,Heartthrob,Tegan and Sara,2013,210213,58,False,,2021-07-30T22:33:28Z,,Vapor/Warner Records,0.588,0.751,0,-7.588,1,0.0328,0.00174,6.57e-05,0.353,0.52,136.979,4,,,,,Closer by Tegan and Sara. .
spotify:track:4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton;Nightcrawlers;Mufasa & Hypeman;Mufasa;Dopamine,2021-01-15,169153,78,False,,2021-07-09T14:41:45Z,house,Ministry of Sound Recordings,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4,,,,,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit by Riton;Nightcrawlers;Mufasa & Hypeman;Mufasa;Dopamine. house .
