track_id,energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,instrumentalness,mode,key,acousticness,playlist_subgenre,rating,small_text,review,gemini_review
6L89mwZXSOwYl76YXfX13s,0.943,85.064,0.442,rock,-3.205,0.091,0.781,Green Day,4.0,0.0602,80,dookie,Rock Classics,Basket Case,8.71e-06,1.0,3.0,0.00293,classic,8.7,"From its humble roots in the Bay Area punk scene to its massive hooks, Dookie has become one of the greatest teenage wasteland albums of any generation.","When he was 10 years old, long before he sang about masturbation losing its fun, Billie Joe Armstrong lost himself in music. His father had just died of cancer, and in Rodeo, Calif., a smallish East Bay suburb next to an oil refinery, Armstrong retreated into MTV, the Beatles, Van Halen, and a Stratocaster knock-off he nicknamed Blue. He grew close to schoolmate Michael Pritchard, who had his own family grief and who introduced Armstrong to British heavy metal giants like Judas Priest and Iron Maiden. Pritchard later earned the sobriquet Mike Dirnt, for his constant dirnting on bass guitar.In high school, Armstrong and Dirnt smoked pot and played in a band called Sweet Children, finding their tribe in a tiny clique of DIY punks. By 1988, Sweet Children had their first gig at 924 Gilman Street, the Berkeley punk mecca opened the previous year by Maximumrocknroll zine founder Tim Yohannan, and Armstrong told his waitress mother he wouldn’t be graduating. Sweet Children signed to Lookout Records!, changed their name to Green Day, and put out a pair of rough but promising EPs. They brought in Frank “Tré Cool” Wright, a drummer known equally for his musicianship and his mischievousness, and with their sharply improved LP Kerplunk!, Green Day arrived.As Kerplunk! landed on shelves in December 1991, Nirvana’s Nevermind zoomed to the top of the album charts. A band with Green Day’s momentum and punk pedigree was obvious bait for the major labels. Still, it was Armstrong’s voice, sneering and congested, that initially put one A&R exec off of Green Day’s demo. Luckily, he passed it to his producing partner, Rob Cavallo, whose father had been Prince’s manager circa Purple Rain and who, despite signing respected L.A. pop-punks the Muffs, was sorely in need of a hit.He found one. Co-produced by Cavallo and the band themselves, Green Day’s Dookie was released on February 1, 1994. To date, the band’s Warner/Reprise debut has sold more than 16 million copies worldwide. Most of those album buyers probably know nothing about its makers’ humble origins. But that story helps to explain the unique series of balances, between showmanship and disaffection, dogmatic punk ideals and romantic stadium dreams, sweetness and scatology, partying and pain, that have turned Dookie into one of the greatest teenage wasteland albums of any generation. Armstrong’s Dookie guitar? His childhood’s trusty old Blue.",
3d9DChrdc6BOeFsbrZ3Is0,0.345,84.581,0.559,rock,-13.496,0.141,0.458,Red Hot Chili Peppers,4.0,0.0459,82,blood sugar sex magik (deluxe edition),Rock Classics,Under the Bridge,0.000105,1.0,4.0,0.0576,classic,,,,
1gzIbdFnGJ226LTl0Cn2SX,0.814,147.193,0.673,rock,-5.411,0.343,0.728,Billy Idol,4.0,0.0367,70,billy idol,Rock Classics,White Wedding - Pt. 1,0.00293,1.0,9.0,0.0134,classic,,,,
2SiXAy7TuUkycRVbbWDEpo,0.767,127.361,0.532,rock,-5.509,0.39,0.755,AC/DC,4.0,0.0574,81,back in black,Rock Classics,You Shook Me All Night Long,0.000513,1.0,7.0,0.00287,classic,8.8,"Each Sunday, Pitchfork takes an in-depth look at a significant album from the past, and any record not in our archives is eligible. Today, we revisit the classic rock staple from a band who rebounded from tragedy to record one of the biggest albums ever made.","For many bands, the sudden and horrific death of their lead singer at the peak of their popularity would be a career-ender. AC/DC took a few weeks to regroup and then recorded one of the biggest albums of all time.Back in Black is claimed in equal measure by the jocks, the stoners, the nerds, the delinquents, and the teachers. Nashville studios used it to test their acoustics. The title track boasts nothing less than one of the most gloriously elemental riffs ever devised—the perfection of the form, the ne plus ultra of jock jams, destined to be clumsily chunked out for eternity by teens testing fuzz pedals in God’s own Guitar Center. It might not necessarily be AC/DC’s best—if their career can even be measured in units of particular albums rather than one long, loud, continuous mid-tempo guitar riff spanning five decades. But it is their most album—most accessible, most successful, most enduring, most emblematic, and, given its genesis, most unlikely.In 1979, AC/DC had made the leap from workingman Australian hard-rock band, opening arena tours for the likes of Cheap Trick and UFO, to bona fide headliners in their own right. Highway to Hell—their seventh album in five years—had gone platinum in the U.S., thanks in large part to producer Robert John “Mutt” Lange, whose kitchen-sink ethos would define the sound of rock radio for the next decade. (Previous AC/DC albums had been produced by the legendary Australian songwriting duo of Harry Vanda and George Young, the latter of whom happened to also be the older brother of AC/DC guitarists Malcolm and Angus Young.) The success of the album cemented the image of the band as libidinous but harmless dirtbags, perfecting carnal anthems tuneful enough to attract normies seeking an edge and heavy enough to keep the metal faithful in line. Angus was as much mascot as musical director, a perpetual motion machine decked out in a schoolboy uniform, but ultimately less threatening than an actual teenager.Though not necessarily the band’s focal point, their lead singer was 33-year-old Bon Scott, a hard-partying, Scottish-born, impossible-voiced dynamo for whom the word impish was invented. He died alone in the passenger seat of a car on a freezing February night in London in 1980 following a night of drinking, having asphyxiated on his own vomit; authorities ruled it “death by misadventure.” The Young brothers retreated doing the only thing they knew how—coming up with shitloads of guitar riffs—then kicked off a search for Scott’s replacement in earnest almost immediately.",
2PzU4IB8Dr6mxV3lHuaG34,0.863,136.302,0.723,rock,-7.89,0.128,0.931,The Rolling Stones,4.0,0.0338,76,out of our heads,Rock Classics,(I Can't Get No) Satisfaction - Mono Version,0.0317,1.0,2.0,0.0383,classic,,,,
0pQskrTITgmCMyr85tb9qq,0.449,100.456,0.486,rock,-10.298,0.54,0.549,David Bowie,4.0,0.0267,76,the rise and fall of ziggy stardust and the spiders from mars (2012 remaster),Rock Classics,Starman - 2012 Remaster,2.23e-06,1.0,5.0,0.166,classic,,,,
0hCB0YR03f6AmQaHbwWDe8,0.902,89.74,0.412,rock,-11.6,0.405,0.422,Led Zeppelin,4.0,0.405,72,led zeppelin ii (1994 remaster),Rock Classics,Whole Lotta Love - 1990 Remaster,0.131,1.0,9.0,0.0484,classic,,,,
14XWXWv5FoCbFzLksawpEe,0.722,103.886,0.55,rock,-11.729,0.11,0.716,The Doors,4.0,0.0283,70,l.a. woman,Rock Classics,Riders on the Storm,0.0129,0.0,11.0,0.25,classic,,,,
6QewNVIDKdSl8Y3ycuHIei,0.944,105.338,0.394,rock,-6.506,0.298,0.265,Pearl Jam,4.0,0.0761,77,ten,Rock Classics,Even Flow,4.54e-06,0.0,10.0,0.00178,classic,7.0,"Girls Aloud are as huge a pop act as the UK has seen in the past decade, yet they've never so much as dented the American charts. This retrospective compilation, which tacks on four new songs, marks their first decade as a band.","Girls Aloud are as huge a pop act as the UK has seen in the past decade, yet they've never so much as dented the American charts. Cheryl Cole, Sarah Harding, Nadine Coyle, Nicola Roberts, and Kimberley Walsh were put together on the reality show Popstars: The Rivals in 2002, and they proceeded to score 20 consecutive British Top 10 singles over the next seven years. That series of hits may well be their legacy, despite the fact that they've reunited for four new songs on this retrospective, their second greatest hits compilation to date.The most obvious comparison for Girls Aloud is, of course, Spice Girls: cheerful! Euro! girl-power-y! But it might be a little more accurate to compare them to the mid-60s-era Supremes, a group whose presence is all about charm and restraint, and whose behind-the-scenes powerhouse is a brilliantly original writing and production team. In roughly the same way that the Supremes of the period from ""Where Did Our Love Go"" to ""Reflections"" were the vocal adjuncts to Holland-Dozier-Holland, Girls Aloud are basically the most prominent performing associates of Xenomania, the UK song-factory collective centered on Brian Higgins.Xenomania has cranked out dozens of European hits over the past 15 years, for acts like Pet Shop Boys, Sugababes, and Kylie Minogue. They don't exactly have a signature sound, although they do have a signature songwriting style, which seems to consist of writing a lot of songs, then chopping them up into pieces, keeping the catchiest parts, and seeing which ones can be sutured together into new songs. The best Xenomania songs tend to come off like miraculously coordinated mini-suites; the second-rank ones sound more like ""Stars on 45""-style medleys.Girls Aloud, as it happens, got a lot of the best ones. The utterly wonderful ""Biology"" starts with a Chicago electric blues riff, of all things; that gets supplanted by a string of increasingly amazing Eurotechno melodies, the last of which-- the nominal chorus, which finally shows up two minutes in-- somehow transforms itself straight back into the blues riff again. ""Biology"" also features one of the proud Britishisms that are all over their records: ""We're gonna cause a conTROversy,"" Coyle wails. ""The Loving Kind"", which Pet Shop Boys co-wrote with Xenomania, pulls off another one by rhyming its title with ""disinclined.""As you might expect, Xenomania grab hooks wherever they can find them, and another other way of listening to Girls Aloud's hits is to try to catch all the allusions to the past 50 years' worth of pop as they whizz by. ""Love Machine""-- no relation to either the Miracles' or Morning Musume's respective hits called ""Love Machine""-- borrows its groove from the Smiths' ""Rusholme Ruffians"", its chorus melody from the Beatles' ""Baby You're a Rich Man"", and a stray lyric from Frankie Goes to Hollywood's ""Two Tribes"", for starters. It also contains one of their funniest lines: ""We're gift-wrapped kitty cats/ We're only turning into tigers when we gotta fight back.""",
6QewNVIDKdSl8Y3ycuHIei,0.944,105.338,0.394,rock,-6.506,0.298,0.265,Pearl Jam,4.0,0.0761,77,ten,Rock Classics,Even Flow,4.54e-06,0.0,10.0,0.00178,classic,7.0,"Girls Aloud are as huge a pop act as the UK has seen in the past decade, yet they've never so much as dented the American charts. This retrospective compilation, which tacks on four new songs, marks their first decade as a band.","Girls Aloud are as huge a pop act as the UK has seen in the past decade, yet they've never so much as dented the American charts. Cheryl Cole, Sarah Harding, Nadine Coyle, Nicola Roberts, and Kimberley Walsh were put together on the reality show Popstars: The Rivals in 2002, and they proceeded to score 20 consecutive British Top 10 singles over the next seven years. That series of hits may well be their legacy, despite the fact that they've reunited for four new songs on this retrospective, their second greatest hits compilation to date.The most obvious comparison for Girls Aloud is, of course, Spice Girls: cheerful! Euro! girl-power-y! But it might be a little more accurate to compare them to the mid-60s-era Supremes, a group whose presence is all about charm and restraint, and whose behind-the-scenes powerhouse is a brilliantly original writing and production team. In roughly the same way that the Supremes of the period from ""Where Did Our Love Go"" to ""Reflections"" were the vocal adjuncts to Holland-Dozier-Holland, Girls Aloud are basically the most prominent performing associates of Xenomania, the UK song-factory collective centered on Brian Higgins.Xenomania has cranked out dozens of European hits over the past 15 years, for acts like Pet Shop Boys, Sugababes, and Kylie Minogue. They don't exactly have a signature sound, although they do have a signature songwriting style, which seems to consist of writing a lot of songs, then chopping them up into pieces, keeping the catchiest parts, and seeing which ones can be sutured together into new songs. The best Xenomania songs tend to come off like miraculously coordinated mini-suites; the second-rank ones sound more like ""Stars on 45""-style medleys.Girls Aloud, as it happens, got a lot of the best ones. The utterly wonderful ""Biology"" starts with a Chicago electric blues riff, of all things; that gets supplanted by a string of increasingly amazing Eurotechno melodies, the last of which-- the nominal chorus, which finally shows up two minutes in-- somehow transforms itself straight back into the blues riff again. ""Biology"" also features one of the proud Britishisms that are all over their records: ""We're gonna cause a conTROversy,"" Coyle wails. ""The Loving Kind"", which Pet Shop Boys co-wrote with Xenomania, pulls off another one by rhyming its title with ""disinclined.""As you might expect, Xenomania grab hooks wherever they can find them, and another other way of listening to Girls Aloud's hits is to try to catch all the allusions to the past 50 years' worth of pop as they whizz by. ""Love Machine""-- no relation to either the Miracles' or Morning Musume's respective hits called ""Love Machine""-- borrows its groove from the Smiths' ""Rusholme Ruffians"", its chorus melody from the Beatles' ""Baby You're a Rich Man"", and a stray lyric from Frankie Goes to Hollywood's ""Two Tribes"", for starters. It also contains one of their funniest lines: ""We're gift-wrapped kitty cats/ We're only turning into tigers when we gotta fight back.""",
6QewNVIDKdSl8Y3ycuHIei,0.944,105.338,0.394,rock,-6.506,0.298,0.265,Pearl Jam,4.0,0.0761,77,ten,Rock Classics,Even Flow,4.54e-06,0.0,10.0,0.00178,classic,7.8,"cLOUDDEAD's debut was an unassuming record, if you overlook how many people it confused or annoyed. It was\n ...","cLOUDDEAD's debut was an unassuming record, if you overlook how many people it confused or annoyed. It was the breakthrough success for the three artists who spearheaded it, but it built on a series of low-budget and bedroom projects-- like rappers Why? and Doseone's Greenthink project, Dose's murmuring Slowdeath, or producer and DJ Odd Nosdam's Plan 9: Meat Your Hypnotist-- where obtuse verses spilled out like ripped-up paper scraps over hazy, droning vinyl, overheard conversations or snippets from TV, on CDs that were fragmented into at least forty tracks apiece.The cLOUDDEAD project extended those methods; sharp humor and surreal images leavened the album's odd shapelessness, and the band even managed to eke out a few cogent concert pieces for their tour. But the way they stitched the record together was even more interesting: The songs run together at the drop of an attention span, and the band combined them as intuitively as a found sound artist creating order out of tossed-off materials. It had an unfinished feel fed by the two years that they worked on it, at dorms and parents' houses, and even through their relocation from Cincinnati to the Bay Area. It was an album about a process, not an outcome.The cLOUDDEAD record hit, as much as records like that ever do, and the Anticon collective-- of which Why?, Doseone and Odd Nosdam are founding members-- made waves beyond the underground hip-hop community with which it feuded. (And to be clear once again, the group never claimed this project was ""hip-hop,"" although the controversy from purists has done nothing but make people think harder about their work.) So as they finally release their follow-up, Ten, we know more about the artists, and they've grown more into their styles.You can identify the two frontmen at the start of ""Pop Song"": Why?'s the one gently singing, ""Elvis, what happened?"" while Dose chants, ""The wooden man and his splintering self."" Why?'s excellent Oaklandazulasylum revealed a rap-based artist who wants to write songs and strum a guitar, making him one of very few artists trying to cross over from hip-hop to indie rock. Doseone has worked with producer Jel under the name Themselves, and he also came into his own as a performer on his album with Circle, where partner Boom Bip's production challenged the sometimes self-absorbed intricacies of his lyrics.Completing the trio is Odd Nosdam, who produced half the tracks (Why? handled the rest) and played electronic drums. Nosdam demonstrates his deft taste in ambient vinyl and oompah beats, with a couple kitschy samples mixed in; on his tracks, the most static sounds can buzz and excite-- like the smoggy ""Rifle Eyes"", where the crackling noise seems to come from something more sinister than just old vinyl.",
0dOg1ySSI7NkpAe89Zo0b9,0.952,122.093,0.398,rock,-6.042,0.1,0.584,Bruce Springsteen,4.0,0.061,72,born in the u.s.a.,Rock Classics,Born in the U.S.A.,7.75e-05,1.0,4.0,0.000373,classic,10.0,"Each Sunday, Pitchfork takes an in-depth look at a significant album from the past, and any record not in our archives is eligible. Today we revisit a 1980s rock blockbuster: the bold, brilliant, and misunderstood apex of Bruce Springsteen’s imperial era.","As the release of Born in the U.S.A. approached in spring 1984—and with it, one of the greatest commercial ascents in the history of popular music—Bruce Springsteen was feeling apprehensive. It wasn’t because of “Dancing in the Dark,” which he added last-minute after his manager convinced him to write one more surefire attempt at a hit. It wasn’t because of the title track, a booming anthem whose chorus could be misinterpreted as a rallying cry for Reagan-era jingoism. And it wasn’t because of the cover art, a photograph by Annie Leibovitz that could be mistaken for a man urinating on an American flag. It was because of a song called “No Surrender,” and, in particular, its final verse:Now on the street tonight the lights grow dimThe walls of my room are closing inThere’s a war outside still ragingYou say it ain’t ours anymore to winI want to sleep beneath peaceful skies in my lover’s bedWith a wide open country in my eyesAnd these romantic dreams in my headSomething felt off as he sang these words. Who could be so blindly optimistic? During the tour for Born in the U.S.A., which spanned 16 months and brought the E Street Band to the biggest audiences they had ever played, Springsteen tried retooling the driving arrangement as a tender acoustic ballad; he rewrote the verse and changed his delivery. By the end of the run, it only appeared sporadically in setlists. “It was a song I was uncomfortable with,” he wrote years later. “You don’t hold out and triumph all the time in life. You compromise, you suffer defeat; you slip into life’s gray areas.”So how did it wind up on the album? It wasn’t for a lack of material. Most casual fans know that as Springsteen was in the process of piecing together this full-band masterpiece, he first recorded an entirely different one: 1982’s solo acoustic Nebraska, originally intended as demos for the follow-up to 1980’s The River. But there was more where that came from. Before he landed on the dozen songs that would comprise his bestselling album, Springsteen continued down Nebraska’s folky path with story-song outtakes like “Shut Out the Light”; he worked with the band on epics like “This Hard Land” and straight-ahead rockers like “Murder Incorporated.” He wrote a goofy song about having his story told in a TV movie and a strange, apocalyptic one about the KKK. He is estimated to have recorded somewhere between 50 and 100 songs, hoping to amass enough material for one cohesive record.",
